time,dhw,heating,T_amb,dhw_in_T
2020-03-08 03:15:00,0.0,0.0,12.19,12.19
2020-03-08 03:30:00,0.0,0.0,12.03,12.22
2020-03-08 03:45:00,0.00233,0.0,11.88,12.26
2020-03-08 04:00:00,0.001,0.0,11.72,12.29
2020-03-08 04:15:00,0.00033,0.0,11.62,12.32
2020-03-08 04:30:00,0.001,0.0,11.51,12.36
2020-03-08 04:45:00,0.0,0.0,11.41,12.39
2020-03-08 05:00:00,0.0,0.0,11.3,12.42
2020-03-08 05:15:00,0.00447,0.0,11.41,12.46
2020-03-08 05:30:00,0.0024700000000000004,0.0,11.52,12.49
2020-03-08 05:45:00,0.01067,0.0,11.62,12.52
2020-03-08 06:00:00,0.0106,0.004,11.73,12.55
2020-03-08 06:15:00,0.01787,0.008,12.35,12.58
2020-03-08 06:30:00,0.02067,0.008,12.97,12.61
2020-03-08 06:45:00,0.0092,0.008,13.58,12.65
2020-03-08 07:00:00,0.011130000000000001,0.004,14.2,12.68
2020-03-08 07:15:00,0.020730000000000002,0.008,14.65,12.71
2020-03-08 07:30:00,0.01253,0.008,15.09,12.74
2020-03-08 07:45:00,0.012,0.008,15.54,12.77
2020-03-08 08:00:00,0.01293,0.0,15.98,12.8
2020-03-08 08:15:00,0.00753,0.0,16.22,12.83
2020-03-08 08:30:00,0.00047,0.004,16.47,12.85
2020-03-08 08:45:00,0.00587,0.004,16.71,12.88
2020-03-08 09:00:00,0.01033,0.004,16.95,12.91
2020-03-08 09:15:00,0.0004,0.004,17.14,12.94
2020-03-08 09:30:00,0.00107,0.004,17.33,12.97
2020-03-08 09:45:00,0.00413,0.004,17.51,12.99
2020-03-08 10:00:00,0.004,0.008,17.7,13.02
2020-03-08 10:15:00,0.00147,0.016,17.84,13.05
2020-03-08 10:30:00,0.002,0.012,17.98,13.07
2020-03-08 10:45:00,0.00067,0.004,18.11,13.1
2020-03-08 11:00:00,0.0,0.004,18.25,13.13
2020-03-08 11:15:00,0.0,0.008,18.47,13.15
2020-03-08 11:30:00,0.00667,0.008,18.68,13.18
2020-03-08 11:45:00,0.00993,0.004,18.9,13.2
2020-03-08 12:00:00,0.008,0.004,19.11,13.23
2020-03-08 12:15:00,0.0038,0.012,19.25,13.25
2020-03-08 12:30:00,0.00767,0.012,19.39,13.27
2020-03-08 12:45:00,0.0062,0.008,19.53,13.3
2020-03-08 13:00:00,0.00233,0.004,19.67,13.32
2020-03-08 13:15:00,0.00067,0.0,19.77,13.34
2020-03-08 13:30:00,0.00067,0.0,19.88,13.37
2020-03-08 13:45:00,0.00747,0.0,19.98,13.39
2020-03-08 14:00:00,0.00207,0.0,20.08,13.41
2020-03-08 14:15:00,0.0004,0.004,20.14,13.43
2020-03-08 14:30:00,0.0,0.0,20.19,13.45
2020-03-08 14:45:00,0.00067,0.0,20.25,13.47
2020-03-08 15:00:00,0.0,0.004,20.3,13.49
2020-03-08 15:15:00,0.0,0.004,20.29,13.51
2020-03-08 15:30:00,0.002,0.004,20.27,13.53
2020-03-08 15:45:00,0.0,0.004,20.26,13.55
2020-03-08 16:00:00,0.0,0.004,20.24,13.57
2020-03-08 16:15:00,0.002,0.0,20.09,13.59
2020-03-08 16:30:00,0.00107,0.0,19.94,13.61
2020-03-08 16:45:00,7.000000000000001e-05,0.0,19.79,13.62
2020-03-08 17:00:00,0.00447,0.0,19.64,13.64
2020-03-08 17:15:00,0.011,0.004,19.43,13.66
2020-03-08 17:30:00,0.004,0.004,19.22,13.67
2020-03-08 17:45:00,0.00347,0.004,19.01,13.69
2020-03-08 18:00:00,0.005,0.004,18.8,13.71
2020-03-08 18:15:00,0.00033,0.004,18.59,13.72
2020-03-08 18:30:00,0.00807,0.016,18.38,13.74
2020-03-08 18:45:00,0.00333,0.004,18.17,13.75
2020-03-08 19:00:00,0.00667,0.008,17.96,13.76
2020-03-08 19:15:00,0.00267,0.008,17.65,13.78
2020-03-08 19:30:00,0.005730000000000001,0.004,17.34,13.79
2020-03-08 19:45:00,0.0114,0.012,17.03,13.8
2020-03-08 20:00:00,0.00813,0.012,16.72,13.82
2020-03-08 20:15:00,0.00133,0.008,16.56,13.83
2020-03-08 20:30:00,0.00733,0.012,16.4,13.84
2020-03-08 20:45:00,0.00033,0.012,16.23,13.85
2020-03-08 21:00:00,0.00213,0.012,16.07,13.86
2020-03-08 21:15:00,0.00307,0.016,15.88,13.87
2020-03-08 21:30:00,0.0024700000000000004,0.016,15.7,13.88
2020-03-08 21:45:00,0.00233,0.004,15.51,13.89
2020-03-08 22:00:00,7.000000000000001e-05,0.012,15.32,13.9
2020-03-08 22:15:00,0.00267,0.008,15.16,13.91
2020-03-08 22:30:00,0.00013000000000000002,0.004,15.01,13.92
2020-03-08 22:45:00,0.0,0.008,14.85,13.93
2020-03-08 23:00:00,0.0,0.008,14.69,13.94
2020-03-08 23:15:00,0.0,0.004,14.56,13.94
2020-03-08 23:30:00,0.0,0.0,14.43,13.95
2020-03-08 23:45:00,0.0,0.0,14.29,13.96
2020-03-09 00:00:00,0.0,0.0,12.47,8.46
2020-03-09 00:15:00,0.0,0.0,12.12,8.5
2020-03-09 00:30:00,0.0,0.0,11.76,8.54
2020-03-09 00:45:00,0.0,0.0,11.41,8.57
2020-03-09 01:00:00,0.0,0.0,11.05,8.61
2020-03-09 01:15:00,0.0,0.0,10.96,8.65
2020-03-09 01:30:00,0.0,0.0,10.88,8.69
2020-03-09 01:45:00,0.0,0.0,10.79,8.73
2020-03-09 02:00:00,0.0,0.0,10.7,8.77
2020-03-09 02:15:00,0.0,0.0,10.68,8.81
2020-03-09 02:30:00,0.0,0.0,10.66,8.85
2020-03-09 02:45:00,0.0,0.0,10.63,8.89
2020-03-09 03:00:00,0.0,0.0,10.61,8.93
2020-03-09 03:15:00,0.0,0.0,10.61,8.97
2020-03-09 03:30:00,0.0,0.0,10.61,9.0
2020-03-09 03:45:00,0.00267,0.0,10.6,9.04
2020-03-09 04:00:00,0.001,0.0,10.6,9.08
2020-03-09 04:15:00,0.00033,0.0,10.58,9.12
2020-03-09 04:30:00,0.00033,0.0,10.55,9.16
2020-03-09 04:45:00,0.0,0.0,10.53,9.21
2020-03-09 05:00:00,0.0,0.0,10.5,9.25
2020-03-09 05:15:00,0.003,0.0,10.58,9.29
2020-03-09 05:30:00,0.00233,0.0,10.66,9.33
2020-03-09 05:45:00,0.011130000000000001,0.0,10.73,9.37
2020-03-09 06:00:00,0.0146,0.004,10.81,9.41
2020-03-09 06:15:00,0.01173,0.008,11.13,9.45
2020-03-09 06:30:00,0.017329999999999998,0.008,11.45,9.49
2020-03-09 06:45:00,0.01253,0.008,11.76,9.53
2020-03-09 07:00:00,0.00647,0.008,12.08,9.57
2020-03-09 07:15:00,0.01233,0.004,12.49,9.61
2020-03-09 07:30:00,0.0158,0.008,12.91,9.65
2020-03-09 07:45:00,0.00533,0.004,13.32,9.69
2020-03-09 08:00:00,0.0086,0.004,13.73,9.73
2020-03-09 08:15:00,0.00413,0.0,13.96,9.78
2020-03-09 08:30:00,0.00613,0.004,14.18,9.82
2020-03-09 08:45:00,0.00067,0.004,14.41,9.86
2020-03-09 09:00:00,0.00133,0.0,14.63,9.9
2020-03-09 09:15:00,0.00147,0.0,14.62,9.94
2020-03-09 09:30:00,0.0024700000000000004,0.0,14.61,9.98
2020-03-09 09:45:00,0.00347,0.0,14.59,10.02
2020-03-09 10:00:00,0.003,0.004,14.58,10.06
2020-03-09 10:15:00,0.003,0.0,14.58,10.1
2020-03-09 10:30:00,0.00333,0.0,14.59,10.14
2020-03-09 10:45:00,0.00067,0.0,14.59,10.19
2020-03-09 11:00:00,0.00067,0.0,14.59,10.23
2020-03-09 11:15:00,0.0,0.0,14.59,10.27
2020-03-09 11:30:00,0.00507,0.004,14.59,10.31
2020-03-09 11:45:00,0.00067,0.0,14.58,10.35
2020-03-09 12:00:00,0.00107,0.0,14.58,10.39
2020-03-09 12:15:00,0.0016699999999999998,0.0,14.63,10.43
2020-03-09 12:30:00,0.00107,0.0,14.68,10.47
2020-03-09 12:45:00,0.0016,0.0,14.73,10.51
2020-03-09 13:00:00,0.0,0.0,14.78,10.55
2020-03-09 13:15:00,0.002,0.0,14.88,10.59
2020-03-09 13:30:00,0.0,0.0,14.99,10.64
2020-03-09 13:45:00,0.0,0.004,15.09,10.68
2020-03-09 14:00:00,0.00207,0.004,15.19,10.72
2020-03-09 14:15:00,0.00033,0.0,15.08,10.76
2020-03-09 14:30:00,0.0,0.0,14.98,10.8
2020-03-09 14:45:00,0.0,0.0,14.87,10.84
2020-03-09 15:00:00,0.00067,0.0,14.76,10.88
2020-03-09 15:15:00,0.0,0.0,14.72,10.92
2020-03-09 15:30:00,0.0,0.0,14.68,10.96
2020-03-09 15:45:00,0.00133,0.0,14.63,11.0
2020-03-09 16:00:00,0.00567,0.0,14.59,11.04
2020-03-09 16:15:00,0.002,0.0,14.58,11.08
2020-03-09 16:30:00,0.0,0.0,14.58,11.12
2020-03-09 16:45:00,0.001,0.0,14.57,11.16
2020-03-09 17:00:00,0.001,0.0,14.56,11.19
2020-03-09 17:15:00,0.0,0.0,14.62,11.23
2020-03-09 17:30:00,0.0,0.004,14.68,11.27
2020-03-09 17:45:00,0.00213,0.0,14.74,11.31
2020-03-09 18:00:00,0.00713,0.004,14.8,11.35
2020-03-09 18:15:00,0.003,0.0,14.91,11.39
2020-03-09 18:30:00,0.003,0.0,15.01,11.43
2020-03-09 18:45:00,0.0024700000000000004,0.0,15.12,11.47
2020-03-09 19:00:00,0.004,0.004,15.22,11.5
2020-03-09 19:15:00,0.001,0.004,15.27,11.54
2020-03-09 19:30:00,0.00033,0.0,15.33,11.58
2020-03-09 19:45:00,0.00413,0.004,15.38,11.62
2020-03-09 20:00:00,0.00633,0.004,15.43,11.66
2020-03-09 20:15:00,0.00133,0.008,15.61,11.69
2020-03-09 20:30:00,0.0,0.0,15.79,11.73
2020-03-09 20:45:00,0.00033,0.0,15.97,11.77
2020-03-09 21:00:00,0.003,0.0,16.15,11.8
2020-03-09 21:15:00,0.00267,0.0,16.28,11.84
2020-03-09 21:30:00,0.01013,0.004,16.41,11.88
2020-03-09 21:45:00,0.01107,0.0,16.54,11.91
2020-03-09 22:00:00,0.00067,0.004,16.67,11.95
2020-03-09 22:15:00,0.0,0.0,16.76,11.98
2020-03-09 22:30:00,0.0,0.0,16.85,12.02
2020-03-09 22:45:00,0.0,0.0,16.93,12.06
2020-03-09 23:00:00,0.0,0.0,17.02,12.09
2020-03-09 23:15:00,0.0,0.0,17.01,12.13
2020-03-09 23:30:00,0.0,0.0,17.0,12.16
2020-03-09 23:45:00,0.0,0.0,16.98,12.19
2020-03-10 00:00:00,0.0,0.0,14.03,6.82
2020-03-10 00:15:00,0.0,0.0,13.97,6.79
2020-03-10 00:30:00,0.0,0.0,13.91,6.77
2020-03-10 00:45:00,0.0,0.0,13.84,6.75
2020-03-10 01:00:00,0.0,0.0,13.78,6.72
2020-03-10 01:15:00,0.0,0.0,13.74,6.7
2020-03-10 01:30:00,0.0,0.0,13.7,6.68
2020-03-10 01:45:00,0.0,0.0,13.66,6.65
2020-03-10 02:00:00,0.0,0.0,13.62,6.63
2020-03-10 02:15:00,0.0,0.0,13.61,6.61
2020-03-10 02:30:00,0.0,0.0,13.59,6.59
2020-03-10 02:45:00,0.0,0.0,13.58,6.57
2020-03-10 03:00:00,0.0,0.0,13.56,6.54
2020-03-10 03:15:00,0.002,0.0,13.54,6.52
2020-03-10 03:30:00,0.00233,0.0,13.53,6.5
2020-03-10 03:45:00,0.00067,0.0,13.51,6.48
2020-03-10 04:00:00,0.0,0.0,13.49,6.46
2020-03-10 04:15:00,0.002,0.0,13.43,6.45
2020-03-10 04:30:00,0.0,0.0,13.37,6.43
2020-03-10 04:45:00,0.001,0.0,13.3,6.41
2020-03-10 05:00:00,0.00333,0.0,13.24,6.39
2020-03-10 05:15:00,0.00347,0.0,13.22,6.37
2020-03-10 05:30:00,0.011470000000000001,0.0,13.21,6.36
2020-03-10 05:45:00,0.0022,0.0,13.19,6.34
2020-03-10 06:00:00,0.009529999999999999,0.012,13.17,6.32
2020-03-10 06:15:00,0.01927,0.012,13.18,6.31
2020-03-10 06:30:00,0.01093,0.016,13.2,6.29
2020-03-10 06:45:00,0.01207,0.012,13.21,6.28
2020-03-10 07:00:00,0.027530000000000002,0.012,13.22,6.26
2020-03-10 07:15:00,0.032600000000000004,0.008,13.45,6.25
2020-03-10 07:30:00,0.013529999999999999,0.004,13.67,6.23
2020-03-10 07:45:00,0.008,0.004,13.9,6.22
2020-03-10 08:00:00,0.009470000000000001,0.008,14.12,6.21
2020-03-10 08:15:00,0.0094,0.004,14.19,6.19
2020-03-10 08:30:00,0.00793,0.004,14.27,6.18
2020-03-10 08:45:00,0.01453,0.008,14.34,6.17
2020-03-10 09:00:00,0.00347,0.012,14.41,6.16
2020-03-10 09:15:00,0.00173,0.008,14.58,6.15
2020-03-10 09:30:00,0.0032,0.008,14.75,6.14
2020-03-10 09:45:00,0.0069299999999999995,0.008,14.91,6.13
2020-03-10 10:00:00,0.00733,0.008,15.08,6.12
2020-03-10 10:15:00,0.00467,0.008,15.25,6.11
2020-03-10 10:30:00,0.0078,0.004,15.43,6.1
2020-03-10 10:45:00,0.011529999999999999,0.012,15.6,6.09
2020-03-10 11:00:00,0.01773,0.008,15.77,6.08
2020-03-10 11:15:00,0.007,0.012,16.04,6.07
2020-03-10 11:30:00,0.00047,0.02,16.31,6.06
2020-03-10 11:45:00,0.0002,0.02,16.58,6.06
2020-03-10 12:00:00,0.0022,0.012,16.85,6.05
2020-03-10 12:15:00,0.00533,0.004,17.2,6.04
2020-03-10 12:30:00,0.009130000000000001,0.0,17.55,6.04
2020-03-10 12:45:00,0.0008,0.004,17.9,6.03
2020-03-10 13:00:00,0.00507,0.004,18.25,6.03
2020-03-10 13:15:00,0.003,0.008,18.52,6.02
2020-03-10 13:30:00,0.004,0.004,18.78,6.02
2020-03-10 13:45:00,0.0066,0.0,19.05,6.01
2020-03-10 14:00:00,0.00267,0.004,19.31,6.01
2020-03-10 14:15:00,0.00533,0.004,19.37,6.01
2020-03-10 14:30:00,0.00633,0.004,19.43,6.01
2020-03-10 14:45:00,0.003,0.004,19.49,6.0
2020-03-10 15:00:00,0.00267,0.008,19.55,6.0
2020-03-10 15:15:00,0.00467,0.008,19.41,6.0
2020-03-10 15:30:00,0.005,0.004,19.28,6.0
2020-03-10 15:45:00,0.00533,0.0,19.14,6.0
2020-03-10 16:00:00,0.004,0.0,19.0,6.0
2020-03-10 16:15:00,0.0,0.0,18.79,6.0
2020-03-10 16:30:00,0.0024700000000000004,0.0,18.58,6.0
2020-03-10 16:45:00,0.009470000000000001,0.0,18.37,6.0
2020-03-10 17:00:00,0.0078,0.0,18.16,6.0
2020-03-10 17:15:00,0.0028,0.004,17.82,6.01
2020-03-10 17:30:00,0.01333,0.004,17.49,6.01
2020-03-10 17:45:00,0.00767,0.004,17.15,6.01
2020-03-10 18:00:00,0.01333,0.004,16.81,6.02
2020-03-10 18:15:00,0.01473,0.004,16.17,6.02
2020-03-10 18:30:00,0.00173,0.008,15.53,6.02
2020-03-10 18:45:00,0.0148,0.004,14.89,6.03
2020-03-10 19:00:00,0.012,0.004,14.25,6.03
2020-03-10 19:15:00,0.004,0.008,13.93,6.04
2020-03-10 19:30:00,0.002,0.008,13.6,6.04
2020-03-10 19:45:00,0.00233,0.008,13.28,6.05
2020-03-10 20:00:00,0.00467,0.012,12.95,6.06
2020-03-10 20:15:00,0.00347,0.012,12.86,6.07
2020-03-10 20:30:00,0.00147,0.008,12.76,6.07
2020-03-10 20:45:00,0.00533,0.008,12.67,6.08
2020-03-10 21:00:00,0.002,0.008,12.57,6.09
2020-03-10 21:15:00,0.00313,0.008,12.43,6.1
2020-03-10 21:30:00,0.001,0.004,12.3,6.11
2020-03-10 21:45:00,0.0016699999999999998,0.004,12.16,6.12
2020-03-10 22:00:00,0.0,0.0,12.02,6.13
2020-03-10 22:15:00,0.0,0.0,11.86,6.14
2020-03-10 22:30:00,0.0,0.0,11.69,6.15
2020-03-10 22:45:00,0.0,0.0,11.53,6.16
2020-03-10 23:00:00,0.0,0.0,11.36,6.17
2020-03-10 23:15:00,0.0,0.0,11.22,6.18
2020-03-10 23:30:00,0.0,0.0,11.08,6.2
2020-03-10 23:45:00,0.0,0.0,10.93,6.21
2020-03-11 00:00:00,0.0,0.0,11.87,9.68
2020-03-11 00:15:00,0.0,0.0,11.83,9.64
2020-03-11 00:30:00,0.0,0.0,11.79,9.6
2020-03-11 00:45:00,0.00033,0.0,11.74,9.56
2020-03-11 01:00:00,0.0,0.0,11.7,9.52
2020-03-11 01:15:00,0.0,0.0,11.64,9.48
2020-03-11 01:30:00,0.0,0.0,11.57,9.44
2020-03-11 01:45:00,0.0,0.0,11.51,9.4
2020-03-11 02:00:00,0.0,0.0,11.44,9.36
2020-03-11 02:15:00,0.0,0.0,11.35,9.32
2020-03-11 02:30:00,0.0,0.0,11.26,9.28
2020-03-11 02:45:00,0.0,0.0,11.16,9.24
2020-03-11 03:00:00,0.0,0.0,11.07,9.2
2020-03-11 03:15:00,0.001,0.0,11.02,9.16
2020-03-11 03:30:00,0.0,0.0,10.97,9.12
2020-03-11 03:45:00,0.001,0.0,10.92,9.08
2020-03-11 04:00:00,0.002,0.0,10.87,9.04
2020-03-11 04:15:00,0.0,0.0,10.79,9.0
2020-03-11 04:30:00,0.0,0.0,10.71,8.96
2020-03-11 04:45:00,0.0,0.0,10.62,8.92
2020-03-11 05:00:00,0.0,0.0,10.54,8.88
2020-03-11 05:15:00,0.00767,0.0,10.47,8.84
2020-03-11 05:30:00,0.0072,0.0,10.39,8.8
2020-03-11 05:45:00,0.00267,0.0,10.32,8.76
2020-03-11 06:00:00,0.01073,0.004,10.24,8.72
2020-03-11 06:15:00,0.01073,0.008,10.13,8.68
2020-03-11 06:30:00,0.019870000000000002,0.004,10.02,8.64
2020-03-11 06:45:00,0.01787,0.004,9.91,8.6
2020-03-11 07:00:00,0.01233,0.008,9.8,8.57
2020-03-11 07:15:00,0.0172,0.008,9.73,8.53
2020-03-11 07:30:00,0.01033,0.008,9.67,8.49
2020-03-11 07:45:00,0.018600000000000002,0.008,9.6,8.45
2020-03-11 08:00:00,0.00753,0.008,9.53,8.41
2020-03-11 08:15:00,0.00087,0.008,9.56,8.38
2020-03-11 08:30:00,0.0014,0.004,9.59,8.34
2020-03-11 08:45:00,0.0072699999999999996,0.004,9.62,8.3
2020-03-11 09:00:00,0.00347,0.004,9.65,8.26
2020-03-11 09:15:00,0.00067,0.004,9.82,8.23
2020-03-11 09:30:00,0.00367,0.0,9.99,8.19
2020-03-11 09:45:00,0.003,0.004,10.16,8.15
2020-03-11 10:00:00,0.00073,0.004,10.33,8.12
2020-03-11 10:15:00,0.0,0.0,10.5,8.08
2020-03-11 10:30:00,0.0,0.0,10.66,8.05
2020-03-11 10:45:00,0.00267,0.0,10.83,8.01
2020-03-11 11:00:00,0.0,0.0,10.99,7.97
2020-03-11 11:15:00,7.000000000000001e-05,0.0,11.11,7.94
2020-03-11 11:30:00,0.00213,0.012,11.23,7.9
2020-03-11 11:45:00,0.0,0.008,11.35,7.87
2020-03-11 12:00:00,0.0,0.0,11.47,7.83
2020-03-11 12:15:00,0.0,0.008,11.55,7.8
2020-03-11 12:30:00,0.0016699999999999998,0.004,11.64,7.77
2020-03-11 12:45:00,0.00333,0.0,11.72,7.73
2020-03-11 13:00:00,0.00013000000000000002,0.008,11.8,7.7
2020-03-11 13:15:00,0.002,0.004,11.84,7.66
2020-03-11 13:30:00,0.002,0.004,11.88,7.63
2020-03-11 13:45:00,0.00933,0.004,11.91,7.6
2020-03-11 14:00:00,0.00547,0.004,11.95,7.57
2020-03-11 14:15:00,0.00433,0.008,11.92,7.53
2020-03-11 14:30:00,0.0,0.008,11.89,7.5
2020-03-11 14:45:00,0.002,0.004,11.86,7.47
2020-03-11 15:00:00,0.00233,0.004,11.83,7.44
2020-03-11 15:15:00,0.00267,0.0,11.71,7.41
2020-03-11 15:30:00,0.0,0.0,11.58,7.37
2020-03-11 15:45:00,0.00133,0.004,11.46,7.34
2020-03-11 16:00:00,0.007,0.0,11.33,7.31
2020-03-11 16:15:00,0.002,0.004,11.2,7.28
2020-03-11 16:30:00,0.0028,0.004,11.07,7.25
2020-03-11 16:45:00,0.00413,0.004,10.93,7.22
2020-03-11 17:00:00,0.00733,0.004,10.8,7.19
2020-03-11 17:15:00,0.00267,0.004,10.76,7.16
2020-03-11 17:30:00,0.003,0.004,10.73,7.14
2020-03-11 17:45:00,0.007,0.008,10.69,7.11
2020-03-11 18:00:00,0.0038,0.016,10.65,7.08
2020-03-11 18:15:00,0.0024700000000000004,0.012,10.64,7.05
2020-03-11 18:30:00,0.00267,0.016,10.63,7.02
2020-03-11 18:45:00,0.00533,0.008,10.62,7.0
2020-03-11 19:00:00,0.00433,0.008,10.61,6.97
2020-03-11 19:15:00,0.00433,0.008,10.43,6.94
2020-03-11 19:30:00,0.0008,0.008,10.25,6.92
2020-03-11 19:45:00,0.00413,0.012,10.06,6.89
2020-03-11 20:00:00,0.00793,0.016,9.88,6.86
2020-03-11 20:15:00,0.012,0.012,9.75,6.84
2020-03-11 20:30:00,0.00333,0.008,9.62,6.81
2020-03-11 20:45:00,0.0016699999999999998,0.008,9.48,6.79
2020-03-11 21:00:00,0.003,0.012,9.35,6.77
2020-03-11 21:15:00,0.0016699999999999998,0.016,9.25,6.74
2020-03-11 21:30:00,0.00533,0.012,9.14,6.72
2020-03-11 21:45:00,0.00107,0.008,9.04,6.69
2020-03-11 22:00:00,0.0,0.004,8.93,6.67
2020-03-11 22:15:00,0.00013000000000000002,0.0,8.84,6.65
2020-03-11 22:30:00,0.0,0.0,8.75,6.63
2020-03-11 22:45:00,0.0,0.0,8.65,6.6
2020-03-11 23:00:00,0.0,0.0,8.56,6.58
2020-03-11 23:15:00,0.0,0.0,8.53,6.56
2020-03-11 23:30:00,0.0,0.0,8.49,6.54
2020-03-11 23:45:00,0.00067,0.0,8.46,6.52
2020-03-12 00:00:00,0.0,0.0,3.49,13.94
2020-03-12 00:15:00,0.0,0.0,3.51,13.94
2020-03-12 00:30:00,0.0,0.0,3.54,13.95
2020-03-12 00:45:00,0.0,0.0,3.56,13.96
2020-03-12 01:00:00,0.0,0.0,3.58,13.96
2020-03-12 01:15:00,0.0,0.0,3.6,13.97
2020-03-12 01:30:00,0.0,0.0,3.62,13.97
2020-03-12 01:45:00,0.0,0.0,3.64,13.98
2020-03-12 02:00:00,0.0,0.0,3.66,13.98
2020-03-12 02:15:00,0.0,0.0,3.68,13.99
2020-03-12 02:30:00,0.0,0.0,3.7,13.99
2020-03-12 02:45:00,0.00033,0.0,3.72,13.99
2020-03-12 03:00:00,0.0,0.0,3.74,13.99
2020-03-12 03:15:00,0.0,0.0,3.75,14.0
2020-03-12 03:30:00,0.0,0.0,3.75,14.0
2020-03-12 03:45:00,0.00233,0.0,3.76,14.0
2020-03-12 04:00:00,0.00033,0.0,3.76,14.0
2020-03-12 04:15:00,0.002,0.0,3.77,14.0
2020-03-12 04:30:00,0.0,0.0,3.78,14.0
2020-03-12 04:45:00,0.0,0.0,3.79,14.0
2020-03-12 05:00:00,0.00067,0.0,3.8,14.0
2020-03-12 05:15:00,0.00213,0.0,3.81,14.0
2020-03-12 05:30:00,0.0038,0.0,3.81,14.0
2020-03-12 05:45:00,0.01,0.0,3.82,13.99
2020-03-12 06:00:00,0.011529999999999999,0.008,3.82,13.99
2020-03-12 06:15:00,0.01227,0.012,3.84,13.99
2020-03-12 06:30:00,0.0016699999999999998,0.008,3.85,13.98
2020-03-12 06:45:00,0.00393,0.008,3.87,13.98
2020-03-12 07:00:00,0.014070000000000001,0.012,3.88,13.98
2020-03-12 07:15:00,0.023600000000000003,0.012,3.89,13.97
2020-03-12 07:30:00,0.01967,0.016,3.9,13.97
2020-03-12 07:45:00,0.014199999999999999,0.016,3.9,13.96
2020-03-12 08:00:00,0.011,0.008,3.91,13.95
2020-03-12 08:15:00,0.01107,0.004,3.94,13.95
2020-03-12 08:30:00,0.00607,0.0,3.96,13.94
2020-03-12 08:45:00,0.004,0.0,3.99,13.93
2020-03-12 09:00:00,0.00533,0.0,4.01,13.93
2020-03-12 09:15:00,0.00933,0.0,4.08,13.92
2020-03-12 09:30:00,0.003,0.0,4.15,13.91
2020-03-12 09:45:00,0.00313,0.0,4.21,13.9
2020-03-12 10:00:00,0.00267,0.0,4.28,13.89
2020-03-12 10:15:00,0.00413,0.004,4.37,13.88
2020-03-12 10:30:00,0.00433,0.004,4.46,13.87
2020-03-12 10:45:00,0.00013000000000000002,0.004,4.54,13.86
2020-03-12 11:00:00,0.001,0.004,4.63,13.85
2020-03-12 11:15:00,0.001,0.008,4.69,13.84
2020-03-12 11:30:00,0.00467,0.008,4.75,13.83
2020-03-12 11:45:00,0.002,0.004,4.81,13.81
2020-03-12 12:00:00,0.003,0.004,4.87,13.8
2020-03-12 12:15:00,0.00547,0.004,4.87,13.79
2020-03-12 12:30:00,0.00313,0.008,4.86,13.78
2020-03-12 12:45:00,0.00133,0.004,4.86,13.76
2020-03-12 13:00:00,0.0038,0.008,4.85,13.75
2020-03-12 13:15:00,0.00147,0.004,4.89,13.73
2020-03-12 13:30:00,0.0,0.004,4.92,13.72
2020-03-12 13:45:00,7.000000000000001e-05,0.004,4.96,13.7
2020-03-12 14:00:00,0.0,0.004,4.99,13.69
2020-03-12 14:15:00,0.00547,0.004,4.98,13.67
2020-03-12 14:30:00,0.0058,0.004,4.96,13.65
2020-03-12 14:45:00,0.006,0.004,4.95,13.64
2020-03-12 15:00:00,0.00333,0.0,4.93,13.62
2020-03-12 15:15:00,0.00633,0.0,4.91,13.6
2020-03-12 15:30:00,0.00113,0.008,4.9,13.58
2020-03-12 15:45:00,0.0054,0.0,4.88,13.57
2020-03-12 16:00:00,0.00267,0.0,4.86,13.55
2020-03-12 16:15:00,0.00567,0.004,4.84,13.53
2020-03-12 16:30:00,0.00413,0.008,4.81,13.51
2020-03-12 16:45:00,0.00533,0.012,4.79,13.49
2020-03-12 17:00:00,0.0049299999999999995,0.012,4.76,13.47
2020-03-12 17:15:00,0.00607,0.012,4.73,13.45
2020-03-12 17:30:00,0.011800000000000001,0.012,4.7,13.43
2020-03-12 17:45:00,0.01067,0.012,4.67,13.41
2020-03-12 18:00:00,0.00267,0.012,4.64,13.38
2020-03-12 18:15:00,0.00267,0.008,4.56,13.36
2020-03-12 18:30:00,0.0058,0.008,4.48,13.34
2020-03-12 18:45:00,0.0088,0.012,4.4,13.32
2020-03-12 19:00:00,0.007,0.012,4.32,13.29
2020-03-12 19:15:00,0.00713,0.012,4.1,13.27
2020-03-12 19:30:00,0.00013000000000000002,0.012,3.88,13.25
2020-03-12 19:45:00,0.00107,0.008,3.66,13.22
2020-03-12 20:00:00,0.00227,0.008,3.44,13.2
2020-03-12 20:15:00,0.007,0.004,3.35,13.17
2020-03-12 20:30:00,0.005,0.004,3.26,13.15
2020-03-12 20:45:00,0.0,0.008,3.17,13.12
2020-03-12 21:00:00,0.00213,0.008,3.08,13.1
2020-03-12 21:15:00,0.005,0.008,3.11,13.07
2020-03-12 21:30:00,0.00453,0.008,3.14,13.04
2020-03-12 21:45:00,0.00233,0.008,3.16,13.02
2020-03-12 22:00:00,0.00067,0.008,3.19,12.99
2020-03-12 22:15:00,7.000000000000001e-05,0.004,3.2,12.96
2020-03-12 22:30:00,0.0,0.004,3.2,12.93
2020-03-12 22:45:00,0.0,0.004,3.21,12.91
2020-03-12 23:00:00,0.0,0.004,3.21,12.88
2020-03-12 23:15:00,0.0,0.0,3.21,12.85
