time,time,G
2024-07-06 06:00:00,2024-07-06 06:00:00,60.83
2024-07-06 07:00:00,2024-07-06 07:00:00,253.32
2024-07-06 08:00:00,2024-07-06 08:00:00,482.35
2024-07-06 09:00:00,2024-07-06 09:00:00,663.72
2024-07-06 10:00:00,2024-07-06 10:00:00,763.83
2024-07-06 11:00:00,2024-07-06 11:00:00,846.6
2024-07-06 12:00:00,2024-07-06 12:00:00,793.92
2024-07-06 13:00:00,2024-07-06 13:00:00,652.5
2024-07-06 14:00:00,2024-07-06 14:00:00,574.92
2024-07-06 15:00:00,2024-07-06 15:00:00,409.0
2024-07-06 16:00:00,2024-07-06 16:00:00,236.62
2024-07-06 17:00:00,2024-07-06 17:00:00,84.15
2024-07-06 18:00:00,2024-07-06 18:00:00,3.08
2024-07-06 19:00:00,2024-07-06 19:00:00,0.0
2024-07-06 20:00:00,2024-07-06 20:00:00,0.0
2024-07-06 21:00:00,2024-07-06 21:00:00,0.0
2024-07-06 22:00:00,2024-07-06 22:00:00,0.0
2024-07-06 23:00:00,2024-07-06 23:00:00,0.0
2024-07-07 00:00:00,2024-07-07 00:00:00,0.0
2024-07-07 01:00:00,2024-07-07 01:00:00,0.0
2024-07-07 02:00:00,2024-07-07 02:00:00,0.0
2024-07-07 03:00:00,2024-07-07 03:00:00,0.0
2024-07-07 04:00:00,2024-07-07 04:00:00,0.0
2024-07-07 05:00:00,2024-07-07 05:00:00,0.0
2024-07-07 06:00:00,2024-07-07 06:00:00,49.47
2024-07-07 07:00:00,2024-07-07 07:00:00,186.35
2024-07-07 08:00:00,2024-07-07 08:00:00,381.98
2024-07-07 09:00:00,2024-07-07 09:00:00,570.95
2024-07-07 10:00:00,2024-07-07 10:00:00,822.17
2024-07-07 11:00:00,2024-07-07 11:00:00,920.72
2024-07-07 12:00:00,2024-07-07 12:00:00,890.6
2024-07-07 13:00:00,2024-07-07 13:00:00,706.5
2024-07-07 14:00:00,2024-07-07 14:00:00,589.97
2024-07-07 15:00:00,2024-07-07 15:00:00,461.1
2024-07-07 16:00:00,2024-07-07 16:00:00,259.88
2024-07-07 17:00:00,2024-07-07 17:00:00,88.47
2024-07-07 18:00:00,2024-07-07 18:00:00,2.25
2024-07-07 19:00:00,2024-07-07 19:00:00,0.0
2024-07-07 20:00:00,2024-07-07 20:00:00,0.0
2024-07-07 21:00:00,2024-07-07 21:00:00,0.0
2024-07-07 22:00:00,2024-07-07 22:00:00,0.0
2024-07-07 23:00:00,2024-07-07 23:00:00,0.0
2024-07-08 00:00:00,2024-07-08 00:00:00,0.0
2024-07-08 01:00:00,2024-07-08 01:00:00,0.0
2024-07-08 02:00:00,2024-07-08 02:00:00,0.0
2024-07-08 03:00:00,2024-07-08 03:00:00,0.0
2024-07-08 04:00:00,2024-07-08 04:00:00,0.0
2024-07-08 05:00:00,2024-07-08 05:00:00,0.0
2024-07-08 06:00:00,2024-07-08 06:00:00,69.88
2024-07-08 07:00:00,2024-07-08 07:00:00,286.92
2024-07-08 08:00:00,2024-07-08 08:00:00,533.88
2024-07-08 09:00:00,2024-07-08 09:00:00,729.6
2024-07-08 10:00:00,2024-07-08 10:00:00,867.33
2024-07-08 11:00:00,2024-07-08 11:00:00,970.88
2024-07-08 12:00:00,2024-07-08 12:00:00,939.85
2024-07-08 13:00:00,2024-07-08 13:00:00,886.53
2024-07-08 14:00:00,2024-07-08 14:00:00,753.47
2024-07-08 15:00:00,2024-07-08 15:00:00,532.17
2024-07-08 16:00:00,2024-07-08 16:00:00,314.17
2024-07-08 17:00:00,2024-07-08 17:00:00,109.03
2024-07-08 18:00:00,2024-07-08 18:00:00,3.3
2024-07-08 19:00:00,2024-07-08 19:00:00,0.0
2024-07-08 20:00:00,2024-07-08 20:00:00,0.0
2024-07-08 21:00:00,2024-07-08 21:00:00,0.0
2024-07-08 22:00:00,2024-07-08 22:00:00,0.0
2024-07-08 23:00:00,2024-07-08 23:00:00,0.0
2024-07-09 00:00:00,2024-07-09 00:00:00,0.0
2024-07-09 01:00:00,2024-07-09 01:00:00,0.0
2024-07-09 02:00:00,2024-07-09 02:00:00,0.0
2024-07-09 03:00:00,2024-07-09 03:00:00,0.0
2024-07-09 04:00:00,2024-07-09 04:00:00,0.0
2024-07-09 05:00:00,2024-07-09 05:00:00,0.0
2024-07-09 06:00:00,2024-07-09 06:00:00,50.5
2024-07-09 07:00:00,2024-07-09 07:00:00,202.57
2024-07-09 08:00:00,2024-07-09 08:00:00,393.42
2024-07-09 09:00:00,2024-07-09 09:00:00,584.42
2024-07-09 10:00:00,2024-07-09 10:00:00,722.58
2024-07-09 11:00:00,2024-07-09 11:00:00,784.3
2024-07-09 12:00:00,2024-07-09 12:00:00,766.33
2024-07-09 13:00:00,2024-07-09 13:00:00,807.92
2024-07-09 14:00:00,2024-07-09 14:00:00,625.45
2024-07-09 15:00:00,2024-07-09 15:00:00,429.92
2024-07-09 16:00:00,2024-07-09 16:00:00,242.77
2024-07-09 17:00:00,2024-07-09 17:00:00,82.95
2024-07-09 18:00:00,2024-07-09 18:00:00,3.12
2024-07-09 19:00:00,2024-07-09 19:00:00,0.0
2024-07-09 20:00:00,2024-07-09 20:00:00,0.0
2024-07-09 21:00:00,2024-07-09 21:00:00,0.0
2024-07-09 22:00:00,2024-07-09 22:00:00,0.0
2024-07-09 23:00:00,2024-07-09 23:00:00,0.0
2024-07-10 00:00:00,2024-07-10 00:00:00,0.0
2024-07-10 01:00:00,2024-07-10 01:00:00,0.0
2024-07-10 02:00:00,2024-07-10 02:00:00,0.0
2024-07-10 03:00:00,2024-07-10 03:00:00,0.0
2024-07-10 04:00:00,2024-07-10 04:00:00,0.0
2024-07-10 05:00:00,2024-07-10 05:00:00,0.0
2024-07-10 06:00:00,2024-07-10 06:00:00,49.62
2024-07-10 07:00:00,2024-07-10 07:00:00,198.75
2024-07-10 08:00:00,2024-07-10 08:00:00,379.42
2024-07-10 09:00:00,2024-07-10 09:00:00,566.88
2024-07-10 10:00:00,2024-07-10 10:00:00,680.33
2024-07-10 11:00:00,2024-07-10 11:00:00,764.0
2024-07-10 12:00:00,2024-07-10 12:00:00,811.62
2024-07-10 13:00:00,2024-07-10 13:00:00,682.7
2024-07-10 14:00:00,2024-07-10 14:00:00,585.7
2024-07-10 15:00:00,2024-07-10 15:00:00,412.2
2024-07-10 16:00:00,2024-07-10 16:00:00,233.1
2024-07-10 17:00:00,2024-07-10 17:00:00,77.82
2024-07-10 18:00:00,2024-07-10 18:00:00,2.85
2024-07-10 19:00:00,2024-07-10 19:00:00,0.0
2024-07-10 20:00:00,2024-07-10 20:00:00,0.0
2024-07-10 21:00:00,2024-07-10 21:00:00,0.0
2024-07-10 22:00:00,2024-07-10 22:00:00,0.0
2024-07-10 23:00:00,2024-07-10 23:00:00,0.0
2024-07-11 00:00:00,2024-07-11 00:00:00,0.0
2024-07-11 01:00:00,2024-07-11 01:00:00,0.0
2024-07-11 02:00:00,2024-07-11 02:00:00,0.0
2024-07-11 03:00:00,2024-07-11 03:00:00,0.0
2024-07-11 04:00:00,2024-07-11 04:00:00,0.0
2024-07-11 05:00:00,2024-07-11 05:00:00,0.0
2024-07-11 06:00:00,2024-07-11 06:00:00,54.2
2024-07-11 07:00:00,2024-07-11 07:00:00,214.75
2024-07-11 08:00:00,2024-07-11 08:00:00,416.17
2024-07-11 09:00:00,2024-07-11 09:00:00,622.12
2024-07-11 10:00:00,2024-07-11 10:00:00,734.3
2024-07-11 11:00:00,2024-07-11 11:00:00,789.75
2024-07-11 12:00:00,2024-07-11 12:00:00,867.67
2024-07-11 13:00:00,2024-07-11 13:00:00,736.2
2024-07-11 14:00:00,2024-07-11 14:00:00,608.1
2024-07-11 15:00:00,2024-07-11 15:00:00,448.5
2024-07-11 16:00:00,2024-07-11 16:00:00,258.33
2024-07-11 17:00:00,2024-07-11 17:00:00,91.5
2024-07-11 18:00:00,2024-07-11 18:00:00,3.4
2024-07-11 19:00:00,2024-07-11 19:00:00,0.0
2024-07-11 20:00:00,2024-07-11 20:00:00,0.0
2024-07-11 21:00:00,2024-07-11 21:00:00,0.0
2024-07-11 22:00:00,2024-07-11 22:00:00,0.0
2024-07-11 23:00:00,2024-07-11 23:00:00,0.0
2024-07-12 00:00:00,2024-07-12 00:00:00,0.0
2024-07-12 01:00:00,2024-07-12 01:00:00,0.0
2024-07-12 02:00:00,2024-07-12 02:00:00,0.0
2024-07-12 03:00:00,2024-07-12 03:00:00,0.0
2024-07-12 04:00:00,2024-07-12 04:00:00,0.0
2024-07-12 05:00:00,2024-07-12 05:00:00,0.0
2024-07-12 06:00:00,2024-07-12 06:00:00,53.92
2024-07-12 07:00:00,2024-07-12 07:00:00,214.6
2024-07-12 08:00:00,2024-07-12 08:00:00,411.05
2024-07-12 09:00:00,2024-07-12 09:00:00,544.17
2024-07-12 10:00:00,2024-07-12 10:00:00,666.62
2024-07-12 11:00:00,2024-07-12 11:00:00,754.25
2024-07-12 12:00:00,2024-07-12 12:00:00,734.25
2024-07-12 13:00:00,2024-07-12 13:00:00,583.5
2024-07-12 14:00:00,2024-07-12 14:00:00,456.98
2024-07-12 15:00:00,2024-07-12 15:00:00,237.82
2024-07-12 16:00:00,2024-07-12 16:00:00,142.85
2024-07-12 17:00:00,2024-07-12 17:00:00,52.4
2024-07-12 18:00:00,2024-07-12 18:00:00,2.12
2024-07-12 19:00:00,2024-07-12 19:00:00,0.0
2024-07-12 20:00:00,2024-07-12 20:00:00,0.0
2024-07-12 21:00:00,2024-07-12 21:00:00,0.0
2024-07-12 22:00:00,2024-07-12 22:00:00,0.0
2024-07-12 23:00:00,2024-07-12 23:00:00,0.0
2024-07-13 00:00:00,2024-07-13 00:00:00,0.0
2024-07-13 01:00:00,2024-07-13 01:00:00,0.0
2024-07-13 02:00:00,2024-07-13 02:00:00,0.0
2024-07-13 03:00:00,2024-07-13 03:00:00,0.0
2024-07-13 04:00:00,2024-07-13 04:00:00,0.0
2024-07-13 05:00:00,2024-07-13 05:00:00,0.0
2024-07-13 06:00:00,2024-07-13 06:00:00,58.97
2024-07-13 07:00:00,2024-07-13 07:00:00,243.57
2024-07-13 08:00:00,2024-07-13 08:00:00,468.58
2024-07-13 09:00:00,2024-07-13 09:00:00,687.9
2024-07-13 10:00:00,2024-07-13 10:00:00,854.92
2024-07-13 11:00:00,2024-07-13 11:00:00,940.12
2024-07-13 12:00:00,2024-07-13 12:00:00,925.53
2024-07-13 13:00:00,2024-07-13 13:00:00,785.47
2024-07-13 14:00:00,2024-07-13 14:00:00,564.42
2024-07-13 15:00:00,2024-07-13 15:00:00,448.88
2024-07-13 16:00:00,2024-07-13 16:00:00,256.2
2024-07-13 17:00:00,2024-07-13 17:00:00,85.1
2024-07-13 18:00:00,2024-07-13 18:00:00,3.0
2024-07-13 19:00:00,2024-07-13 19:00:00,0.0
2024-07-13 20:00:00,2024-07-13 20:00:00,0.0
2024-07-13 21:00:00,2024-07-13 21:00:00,0.0
2024-07-13 22:00:00,2024-07-13 22:00:00,0.0
2024-07-13 23:00:00,2024-07-13 23:00:00,0.0
2024-07-14 00:00:00,2024-07-14 00:00:00,0.0
2024-07-14 01:00:00,2024-07-14 01:00:00,0.0
2024-07-14 02:00:00,2024-07-14 02:00:00,0.0
2024-07-14 03:00:00,2024-07-14 03:00:00,0.0
2024-07-14 04:00:00,2024-07-14 04:00:00,0.0
2024-07-14 05:00:00,2024-07-14 05:00:00,0.0
2024-07-14 06:00:00,2024-07-14 06:00:00,62.5
2024-07-14 07:00:00,2024-07-14 07:00:00,263.0
2024-07-14 08:00:00,2024-07-14 08:00:00,496.88
2024-07-14 09:00:00,2024-07-14 09:00:00,710.03
2024-07-14 10:00:00,2024-07-14 10:00:00,853.45
2024-07-14 11:00:00,2024-07-14 11:00:00,921.05
2024-07-14 12:00:00,2024-07-14 12:00:00,915.65
2024-07-14 13:00:00,2024-07-14 13:00:00,828.28
2024-07-14 14:00:00,2024-07-14 14:00:00,722.47
2024-07-14 15:00:00,2024-07-14 15:00:00,507.45
2024-07-14 16:00:00,2024-07-14 16:00:00,292.45
2024-07-14 17:00:00,2024-07-14 17:00:00,94.93
2024-07-14 18:00:00,2024-07-14 18:00:00,2.6
2024-07-14 19:00:00,2024-07-14 19:00:00,0.0
2024-07-14 20:00:00,2024-07-14 20:00:00,0.0
2024-07-14 21:00:00,2024-07-14 21:00:00,0.0
2024-07-14 22:00:00,2024-07-14 22:00:00,0.0
2024-07-14 23:00:00,2024-07-14 23:00:00,0.0
2024-07-15 00:00:00,2024-07-15 00:00:00,0.0
2024-07-15 01:00:00,2024-07-15 01:00:00,0.0
2024-07-15 02:00:00,2024-07-15 02:00:00,0.0
2024-07-15 03:00:00,2024-07-15 03:00:00,0.0
2024-07-15 04:00:00,2024-07-15 04:00:00,0.0
2024-07-15 05:00:00,2024-07-15 05:00:00,0.0
2024-07-15 06:00:00,2024-07-15 06:00:00,60.17
2024-07-15 07:00:00,2024-07-15 07:00:00,245.12
2024-07-15 08:00:00,2024-07-15 08:00:00,462.83
2024-07-15 09:00:00,2024-07-15 09:00:00,707.78
2024-07-15 10:00:00,2024-07-15 10:00:00,811.42
2024-07-15 11:00:00,2024-07-15 11:00:00,865.1
2024-07-15 12:00:00,2024-07-15 12:00:00,772.62
2024-07-15 13:00:00,2024-07-15 13:00:00,705.42
2024-07-15 14:00:00,2024-07-15 14:00:00,606.83
2024-07-15 15:00:00,2024-07-15 15:00:00,459.38
2024-07-15 16:00:00,2024-07-15 16:00:00,265.48
2024-07-15 17:00:00,2024-07-15 17:00:00,91.32
2024-07-15 18:00:00,2024-07-15 18:00:00,3.05
2024-07-15 19:00:00,2024-07-15 19:00:00,0.0
2024-07-15 20:00:00,2024-07-15 20:00:00,0.0
2024-07-15 21:00:00,2024-07-15 21:00:00,0.0
2024-07-15 22:00:00,2024-07-15 22:00:00,0.0
2024-07-15 23:00:00,2024-07-15 23:00:00,0.0
2024-07-16 00:00:00,2024-07-16 00:00:00,0.0
2024-07-16 01:00:00,2024-07-16 01:00:00,0.0
2024-07-16 02:00:00,2024-07-16 02:00:00,0.0
2024-07-16 03:00:00,2024-07-16 03:00:00,0.0
2024-07-16 04:00:00,2024-07-16 04:00:00,0.0
2024-07-16 05:00:00,2024-07-16 05:00:00,0.0
2024-07-16 06:00:00,2024-07-16 06:00:00,58.5
2024-07-16 07:00:00,2024-07-16 07:00:00,255.3
2024-07-16 08:00:00,2024-07-16 08:00:00,491.4
2024-07-16 09:00:00,2024-07-16 09:00:00,670.85
2024-07-16 10:00:00,2024-07-16 10:00:00,772.47
2024-07-16 11:00:00,2024-07-16 11:00:00,871.58
2024-07-16 12:00:00,2024-07-16 12:00:00,926.65
2024-07-16 13:00:00,2024-07-16 13:00:00,744.72
2024-07-16 14:00:00,2024-07-16 14:00:00,598.72
2024-07-16 15:00:00,2024-07-16 15:00:00,431.3
2024-07-16 16:00:00,2024-07-16 16:00:00,242.68
2024-07-16 17:00:00,2024-07-16 17:00:00,81.12
2024-07-16 18:00:00,2024-07-16 18:00:00,2.75
2024-07-16 19:00:00,2024-07-16 19:00:00,0.0
2024-07-16 20:00:00,2024-07-16 20:00:00,0.0
2024-07-16 21:00:00,2024-07-16 21:00:00,0.0
2024-07-16 22:00:00,2024-07-16 22:00:00,0.0
2024-07-16 23:00:00,2024-07-16 23:00:00,0.0
2024-07-17 00:00:00,2024-07-17 00:00:00,0.0
2024-07-17 01:00:00,2024-07-17 01:00:00,0.0
2024-07-17 02:00:00,2024-07-17 02:00:00,0.0
2024-07-17 03:00:00,2024-07-17 03:00:00,0.0
2024-07-17 04:00:00,2024-07-17 04:00:00,0.0
2024-07-17 05:00:00,2024-07-17 05:00:00,0.0
2024-07-17 06:00:00,2024-07-17 06:00:00,55.2
2024-07-17 07:00:00,2024-07-17 07:00:00,235.43
2024-07-17 08:00:00,2024-07-17 08:00:00,450.35
2024-07-17 09:00:00,2024-07-17 09:00:00,644.53
2024-07-17 10:00:00,2024-07-17 10:00:00,738.97
2024-07-17 11:00:00,2024-07-17 11:00:00,845.28
2024-07-17 12:00:00,2024-07-17 12:00:00,844.9
2024-07-17 13:00:00,2024-07-17 13:00:00,747.33
2024-07-17 14:00:00,2024-07-17 14:00:00,641.53
2024-07-17 15:00:00,2024-07-17 15:00:00,427.88
2024-07-17 16:00:00,2024-07-17 16:00:00,235.75
2024-07-17 17:00:00,2024-07-17 17:00:00,80.2
2024-07-17 18:00:00,2024-07-17 18:00:00,2.58
2024-07-17 19:00:00,2024-07-17 19:00:00,0.0
2024-07-17 20:00:00,2024-07-17 20:00:00,0.0
2024-07-17 21:00:00,2024-07-17 21:00:00,0.0
2024-07-17 22:00:00,2024-07-17 22:00:00,0.0
2024-07-17 23:00:00,2024-07-17 23:00:00,0.0
2024-07-18 00:00:00,2024-07-18 00:00:00,0.0
2024-07-18 01:00:00,2024-07-18 01:00:00,0.0
2024-07-18 02:00:00,2024-07-18 02:00:00,0.0
2024-07-18 03:00:00,2024-07-18 03:00:00,0.0
2024-07-18 04:00:00,2024-07-18 04:00:00,0.0
2024-07-18 05:00:00,2024-07-18 05:00:00,0.0
2024-07-18 06:00:00,2024-07-18 06:00:00,49.85
2024-07-18 07:00:00,2024-07-18 07:00:00,211.9
2024-07-18 08:00:00,2024-07-18 08:00:00,410.6
2024-07-18 09:00:00,2024-07-18 09:00:00,606.55
2024-07-18 10:00:00,2024-07-18 10:00:00,734.15
2024-07-18 11:00:00,2024-07-18 11:00:00,821.45
2024-07-18 12:00:00,2024-07-18 12:00:00,710.88
2024-07-18 13:00:00,2024-07-18 13:00:00,687.1
2024-07-18 14:00:00,2024-07-18 14:00:00,561.97
2024-07-18 15:00:00,2024-07-18 15:00:00,434.45
2024-07-18 16:00:00,2024-07-18 16:00:00,238.48
2024-07-18 17:00:00,2024-07-18 17:00:00,86.55
2024-07-18 18:00:00,2024-07-18 18:00:00,2.65
2024-07-18 19:00:00,2024-07-18 19:00:00,0.0
2024-07-18 20:00:00,2024-07-18 20:00:00,0.0
2024-07-18 21:00:00,2024-07-18 21:00:00,0.0
2024-07-18 22:00:00,2024-07-18 22:00:00,0.0
2024-07-18 23:00:00,2024-07-18 23:00:00,0.0
2024-07-19 00:00:00,2024-07-19 00:00:00,0.0
2024-07-19 01:00:00,2024-07-19 01:00:00,0.0
2024-07-19 02:00:00,2024-07-19 02:00:00,0.0
2024-07-19 03:00:00,2024-07-19 03:00:00,0.0
2024-07-19 04:00:00,2024-07-19 04:00:00,0.0
2024-07-19 05:00:00,2024-07-19 05:00:00,0.0
2024-07-19 06:00:00,2024-07-19 06:00:00,45.33
2024-07-19 07:00:00,2024-07-19 07:00:00,203.05
2024-07-19 08:00:00,2024-07-19 08:00:00,404.2
2024-07-19 09:00:00,2024-07-19 09:00:00,592.88
2024-07-19 10:00:00,2024-07-19 10:00:00,671.15
2024-07-19 11:00:00,2024-07-19 11:00:00,656.6
2024-07-19 12:00:00,2024-07-19 12:00:00,611.15
2024-07-19 13:00:00,2024-07-19 13:00:00,490.33
2024-07-19 14:00:00,2024-07-19 14:00:00,458.27
2024-07-19 15:00:00,2024-07-19 15:00:00,403.92
2024-07-19 16:00:00,2024-07-19 16:00:00,232.07
2024-07-19 17:00:00,2024-07-19 17:00:00,83.25
2024-07-19 18:00:00,2024-07-19 18:00:00,3.0
2024-07-19 19:00:00,2024-07-19 19:00:00,0.0
2024-07-19 20:00:00,2024-07-19 20:00:00,0.0
2024-07-19 21:00:00,2024-07-19 21:00:00,0.0
2024-07-19 22:00:00,2024-07-19 22:00:00,0.0
2024-07-19 23:00:00,2024-07-19 23:00:00,0.0
2024-07-20 00:00:00,2024-07-20 00:00:00,0.0
2024-07-20 01:00:00,2024-07-20 01:00:00,0.0
2024-07-20 02:00:00,2024-07-20 02:00:00,0.0
2024-07-20 03:00:00,2024-07-20 03:00:00,0.0
2024-07-20 04:00:00,2024-07-20 04:00:00,0.0
2024-07-20 05:00:00,2024-07-20 05:00:00,0.0
2024-07-20 06:00:00,2024-07-20 06:00:00,61.65
2024-07-20 07:00:00,2024-07-20 07:00:00,266.05
2024-07-20 08:00:00,2024-07-20 08:00:00,502.58
2024-07-20 09:00:00,2024-07-20 09:00:00,696.6
2024-07-20 10:00:00,2024-07-20 10:00:00,831.75
2024-07-20 11:00:00,2024-07-20 11:00:00,936.25
2024-07-20 12:00:00,2024-07-20 12:00:00,930.25
2024-07-20 13:00:00,2024-07-20 13:00:00,856.5
2024-07-20 14:00:00,2024-07-20 14:00:00,699.62
2024-07-20 15:00:00,2024-07-20 15:00:00,512.33
2024-07-20 16:00:00,2024-07-20 16:00:00,297.8
2024-07-20 17:00:00,2024-07-20 17:00:00,102.72
2024-07-20 18:00:00,2024-07-20 18:00:00,3.33
2024-07-20 19:00:00,2024-07-20 19:00:00,0.0
2024-07-20 20:00:00,2024-07-20 20:00:00,0.0
2024-07-20 21:00:00,2024-07-20 21:00:00,0.0
2024-07-20 22:00:00,2024-07-20 22:00:00,0.0
2024-07-20 23:00:00,2024-07-20 23:00:00,0.0
2024-07-21 00:00:00,2024-07-21 00:00:00,0.0
2024-07-21 01:00:00,2024-07-21 01:00:00,0.0
2024-07-21 02:00:00,2024-07-21 02:00:00,0.0
2024-07-21 03:00:00,2024-07-21 03:00:00,0.0
2024-07-21 04:00:00,2024-07-21 04:00:00,0.0
2024-07-21 05:00:00,2024-07-21 05:00:00,0.0
2024-07-21 06:00:00,2024-07-21 06:00:00,45.88
2024-07-21 07:00:00,2024-07-21 07:00:00,189.05
2024-07-21 08:00:00,2024-07-21 08:00:00,349.52
2024-07-21 09:00:00,2024-07-21 09:00:00,640.35
2024-07-21 10:00:00,2024-07-21 10:00:00,800.47
2024-07-21 11:00:00,2024-07-21 11:00:00,916.85
2024-07-21 12:00:00,2024-07-21 12:00:00,887.97
2024-07-21 13:00:00,2024-07-21 13:00:00,825.97
2024-07-21 14:00:00,2024-07-21 14:00:00,679.92
2024-07-21 15:00:00,2024-07-21 15:00:00,484.48
2024-07-21 16:00:00,2024-07-21 16:00:00,277.38
2024-07-21 17:00:00,2024-07-21 17:00:00,91.72
2024-07-21 18:00:00,2024-07-21 18:00:00,2.85
2024-07-21 19:00:00,2024-07-21 19:00:00,0.0
2024-07-21 20:00:00,2024-07-21 20:00:00,0.0
2024-07-21 21:00:00,2024-07-21 21:00:00,0.0
2024-07-21 22:00:00,2024-07-21 22:00:00,0.0
2024-07-21 23:00:00,2024-07-21 23:00:00,0.0
2024-07-22 00:00:00,2024-07-22 00:00:00,0.0
2024-07-22 01:00:00,2024-07-22 01:00:00,0.0
2024-07-22 02:00:00,2024-07-22 02:00:00,0.0
2024-07-22 03:00:00,2024-07-22 03:00:00,0.0
2024-07-22 04:00:00,2024-07-22 04:00:00,0.0
2024-07-22 05:00:00,2024-07-22 05:00:00,0.0
2024-07-22 06:00:00,2024-07-22 06:00:00,55.88
2024-07-22 07:00:00,2024-07-22 07:00:00,240.52
2024-07-22 08:00:00,2024-07-22 08:00:00,468.52
2024-07-22 09:00:00,2024-07-22 09:00:00,658.95
2024-07-22 10:00:00,2024-07-22 10:00:00,776.22
2024-07-22 11:00:00,2024-07-22 11:00:00,920.45
2024-07-22 12:00:00,2024-07-22 12:00:00,888.12
2024-07-22 13:00:00,2024-07-22 13:00:00,754.45
2024-07-22 14:00:00,2024-07-22 14:00:00,672.97
2024-07-22 15:00:00,2024-07-22 15:00:00,507.55
2024-07-22 16:00:00,2024-07-22 16:00:00,284.25
2024-07-22 17:00:00,2024-07-22 17:00:00,95.2
2024-07-22 18:00:00,2024-07-22 18:00:00,2.95
2024-07-22 19:00:00,2024-07-22 19:00:00,0.0
2024-07-22 20:00:00,2024-07-22 20:00:00,0.0
2024-07-22 21:00:00,2024-07-22 21:00:00,0.0
2024-07-22 22:00:00,2024-07-22 22:00:00,0.0
2024-07-22 23:00:00,2024-07-22 23:00:00,0.0
2024-07-23 00:00:00,2024-07-23 00:00:00,0.0
2024-07-23 01:00:00,2024-07-23 01:00:00,0.0
2024-07-23 02:00:00,2024-07-23 02:00:00,0.0
2024-07-23 03:00:00,2024-07-23 03:00:00,0.0
2024-07-23 04:00:00,2024-07-23 04:00:00,0.0
2024-07-23 05:00:00,2024-07-23 05:00:00,0.0
2024-07-23 06:00:00,2024-07-23 06:00:00,54.28
2024-07-23 07:00:00,2024-07-23 07:00:00,233.0
2024-07-23 08:00:00,2024-07-23 08:00:00,438.9
2024-07-23 09:00:00,2024-07-23 09:00:00,659.1
2024-07-23 10:00:00,2024-07-23 10:00:00,759.25
2024-07-23 11:00:00,2024-07-23 11:00:00,783.28
2024-07-23 12:00:00,2024-07-23 12:00:00,759.83
2024-07-23 13:00:00,2024-07-23 13:00:00,699.2
2024-07-23 14:00:00,2024-07-23 14:00:00,601.85
2024-07-23 15:00:00,2024-07-23 15:00:00,486.8
2024-07-23 16:00:00,2024-07-23 16:00:00,281.88
2024-07-23 17:00:00,2024-07-23 17:00:00,96.47
2024-07-23 18:00:00,2024-07-23 18:00:00,3.08
2024-07-23 19:00:00,2024-07-23 19:00:00,0.0
2024-07-23 20:00:00,2024-07-23 20:00:00,0.0
2024-07-23 21:00:00,2024-07-23 21:00:00,0.0
2024-07-23 22:00:00,2024-07-23 22:00:00,0.0
2024-07-23 23:00:00,2024-07-23 23:00:00,0.0
2024-07-24 00:00:00,2024-07-24 00:00:00,0.0
2024-07-24 01:00:00,2024-07-24 01:00:00,0.0
2024-07-24 02:00:00,2024-07-24 02:00:00,0.0
2024-07-24 03:00:00,2024-07-24 03:00:00,0.0
2024-07-24 04:00:00,2024-07-24 04:00:00,0.0
2024-07-24 05:00:00,2024-07-24 05:00:00,0.0
2024-07-24 06:00:00,2024-07-24 06:00:00,55.08
2024-07-24 07:00:00,2024-07-24 07:00:00,243.45
2024-07-24 08:00:00,2024-07-24 08:00:00,462.33
2024-07-24 09:00:00,2024-07-24 09:00:00,628.08
2024-07-24 10:00:00,2024-07-24 10:00:00,783.5
2024-07-24 11:00:00,2024-07-24 11:00:00,890.78
2024-07-24 12:00:00,2024-07-24 12:00:00,906.08
2024-07-24 13:00:00,2024-07-24 13:00:00,807.25
2024-07-24 14:00:00,2024-07-24 14:00:00,715.3
2024-07-24 15:00:00,2024-07-24 15:00:00,524.92
2024-07-24 16:00:00,2024-07-24 16:00:00,305.55
2024-07-24 17:00:00,2024-07-24 17:00:00,102.45
2024-07-24 18:00:00,2024-07-24 18:00:00,3.0
2024-07-24 19:00:00,2024-07-24 19:00:00,0.0
2024-07-24 20:00:00,2024-07-24 20:00:00,0.0
2024-07-24 21:00:00,2024-07-24 21:00:00,0.0
2024-07-24 22:00:00,2024-07-24 22:00:00,0.0
2024-07-24 23:00:00,2024-07-24 23:00:00,0.0
2024-07-25 00:00:00,2024-07-25 00:00:00,0.0
2024-07-25 01:00:00,2024-07-25 01:00:00,0.0
2024-07-25 02:00:00,2024-07-25 02:00:00,0.0
2024-07-25 03:00:00,2024-07-25 03:00:00,0.0
2024-07-25 04:00:00,2024-07-25 04:00:00,0.0
2024-07-25 05:00:00,2024-07-25 05:00:00,0.0
2024-07-25 06:00:00,2024-07-25 06:00:00,32.08
2024-07-25 07:00:00,2024-07-25 07:00:00,138.35
2024-07-25 08:00:00,2024-07-25 08:00:00,271.9
2024-07-25 09:00:00,2024-07-25 09:00:00,559.35
2024-07-25 10:00:00,2024-07-25 10:00:00,733.62
2024-07-25 11:00:00,2024-07-25 11:00:00,726.75
2024-07-25 12:00:00,2024-07-25 12:00:00,712.12
2024-07-25 13:00:00,2024-07-25 13:00:00,672.6
2024-07-25 14:00:00,2024-07-25 14:00:00,552.42
2024-07-25 15:00:00,2024-07-25 15:00:00,382.25
